ID,Spans,Cashtag,Sentiment Score,Predicted Sentiment Score
16391735,2nd raise this year.,$qcor,0.705,0.9959789514541626
711550922149785601,getting ready to sell some premiumm,$pcln,-0.441,-0.5039456486701965
39047349,stochastic overbought,$aht,-0.516,-0.8517324328422546
719528176096030720,$kndi china electric car maker. china car sales +7.8%.,$kndi,0.403,0.9998392462730408
719891468173844480,looking for a strong bounce,$iwm,0.46,0.9978443384170532
719891468173844480,looking for a strong bounce,$spy,0.521,0.9978443384170532
708501595718160384,cisco-synata deal is a game-changer $csco,$csco,0.304,0.9999125003814697
5408575,running into cloud bottom,$spy,-0.528,-0.033241719007492065
14927930,next q will be a good short,$aapl,-0.441,-0.6496747136116028
719680445550587904,reasons for caution about chinese stocks,$bidu,-0.317,-0.38400590419769287
23242800,ready to pop!,$wlb,0.293,0.9978845715522766
32381426,the baltic dry index has only been lower than this 8 days in 30 years,$spy,-0.482,-0.443424791097641
10712128,amazon declares 'best ever' black friday and cyber monday for kindle family,$amzn,0.434,0.999764084815979
708680512232001537,working on cuba deals,$mar,0.419,0.99930739402771
719571082542329856,sounds bullish,$tsla,0.23,0.9990306496620178
719707515148050432,$aapl a new long if 110.61 is broke,$nq_f,0.174,0.999332845211029
16645732,giddy up!,$eght,0.308,0.9913025498390198
10892920,holy green day batman,$rgr,0.298,0.9999114871025085
710132133612929024,$twtr fck you bird!,$twtr,-0.085,-0.47212496399879456
719516771443687424,sold: $celg $agio,$agio,-0.552,-0.640537679195404
708399906990329856,rally friday!,$ultk,0.66,0.990990161895752
23799413,seems like a good short setup,$athn,-0.338,-0.22746644914150238
709777793798656000,unusual call activity,$nxpi,0.421,0.9999945759773254
28428726,eps growth is around 12% so far,$fxy,0.316,0.9999942779541016
29695868,moved upper bollinger band,$xlnx,0.498,0.9999872446060181
13078905,breaks major support,$aapl,-0.66,-0.16381287574768066
719582936941649920,look at that $amzn > 600,$amzn,0.326,0.9957057237625122
719915914120921088,sold all:,$pozn,-0.57,-0.6813397407531738
5581032,up almost 11% now,$agq,0.398,0.6121140718460083
15325202,bricks and mortar retailers selling cheaper,$bbby,-0.352,-0.39973437786102295
7586671,mkt should stableize a little,$amrn,0.315,0.997461199760437
6224926,santa rally,$es_f,0.22,0.9986053705215454
719551456123052032,now a cloud software company. how the company transformed itself,$intu,0.161,0.9998597502708435
719627436447535104,ended the day down,$nke,-0.144,0.3644620180130005
19869247,closed friday with the rs line in new highs,$ibd20,0.371,0.9999995827674866
719606796642594816,still in bear market,$wdc,-0.421,-0.6730830073356628
38571356,bearish engulfing candle,$bwld,-0.532,-0.18434859812259674
14668154,tomorrow party time for the bears!!,$msft,-0.528,-0.4470454454421997
719540388055220224,big $qqq up day,$qqq,0.432,0.9622820615768433
710884563254435840,slipping,$fb,-0.289,-0.4232967793941498
27332781,the selling days appear exhausted,$nq,0.376,0.977767825126648
36245025,shorts start quietly covering,$twtr,0.37,0.9930539727210999
719923126226673664,zigzag and reversal scenario,$fb,-0.03,-0.5111512541770935
9155448,aug 645 calls +550%,$aapl,0.553,0.9998425245285034
11635675,the parties over,$vxx,-0.223,-0.5305197834968567
37312789,huge buy in all these names,$aks,0.608,0.9997450113296509
711950545821573120,go up 16% on no news,$aapl,0.145,0.9774686098098755
719520125582503936,downgrade,$fltx,-0.463,-0.7160800099372864
709265484953202690,breaking out,$vix,0.068,0.793950617313385
719517217247735808,in play longs,$canf,0.273,0.9978283047676086
719533440408887296,"earning play $fast 47 puts, $vrx 34 puts , $bidu 182.5 puts",$fast,-0.387,-0.8019973039627075
28286313,sinks to 35,$ddd,-0.549,-0.7424103021621704
21120878,magically bought at under a dollar,$gale,0.288,0.9960376620292664
5855847,continues to consolidate,$ma,0.005,0.9727969765663147
5277098,stares into the abyss,$fxi,-0.325,-0.6431920528411865
5908750,2 retailers whose stocks i own,$amzn,0.227,0.9994516372680664
5357035,covered my small $mww short,$mww,0.348,0.9942391514778137
28165236,found some good bull setups this week,$abc,0.448,0.9982895851135254
719498704994971648,start strong finish weak,$sedg,-0.086,-0.686977207660675
5631608,"raises q2, fy12 guidance",$vprt,0.501,0.9997200965881348
719578962985381888,i'll take the other side of that trade,$endp,0.422,0.999903678894043
11661340,massive recent recovery toward new highs should give the real shareholders encouragement on questcor,$qcor,0.448,0.999972939491272
22612270,wilful infringement does not go into calculations of patent damages $aapl,$aapl,-0.207,-0.3719537854194641
710221245716021248,report: apple signs up for google's cloud,$dropb,-0.213,0.5214694142341614
708355634857529344,sector stocks leading today,$dvn,0.454,0.999073326587677
719888646241955840,first quarter is amazing,$uyg,0.322,0.9998059272766113
719720776027353088,biggest gainers today large caps,$abx,0.462,0.9999241232872009
21294439,if that's what you want then buy some,$bbry,0.245,0.9418724179267883
26800005,pushing to 12,$avnr,0.109,0.9983176589012146
9308332,this is going to end in the red,$sina,-0.477,-0.7019075155258179
719866128546181120,stocks at support w/ high trade quality,$wdc,0.503,0.9998612999916077
719595838251626496,issues already priced in,$tsla,0.165,0.9162628650665283
710141385752649731,may rebound faster,$gild,0.216,0.9978963732719421
710813911994400768,guess the late traders will be stocking up on $tsla,$tsla,0.416,0.9950253367424011
31803848,near a 3% drop thats a lot,$aapl,-0.304,-0.06871924549341202
719915914120921088,sold all:,$aapl,-0.546,-0.6813397407531738
708399906990329856,rally friday!,$jnj,0.66,0.990990161895752
710475186353475585,may be ripe for a #takeover targe,$lnkd,0.343,0.999709963798523
23731009,on watch for everyone on tuesday night for a serious breakout,$gern,0.448,0.9999963045120239
30827588,"with oil prices down further, oil stocks looking less cheap",$crzo,-0.42,-0.5152474045753479
39047349,stochastic overbought,$jdst,-0.516,-0.8517324328422546
5408761,betting that $goog buys twitter,$goog,0.261,0.9999574422836304
719614954500857856,highest call to put ratio,$mhld,0.348,0.9999328851699829
11781180,all going down,$nya,-0.559,-0.02611275017261505
719627436447535104,ended the day down,$casy,-0.181,0.3644620180130005
6681686,breakout in regional banking,$kre,0.563,0.9998878836631775
36022410,is somewhat tempting on the long side here,$scty,0.421,0.9999974966049194
30419243,new bullish conversation activity,$keg,0.461,0.9999549388885498
5613478,both look good to me,$v,0.392,0.9731332659721375
17553855,careful can reverse fast,$nugt,-0.152,-0.719377875328064
710130465102012417,short,$regn,-0.363,-0.6229167580604553
6783339,good to load up be confident,$dndn,0.281,0.9992743730545044
710187873492983809,who won't pay anymore,$mnk,-0.349,-0.7207595705986023
36616915,if positive outcome w/ lung study5/8 we may see a 13d filing by soros,$ptbi,0.33,0.9999942779541016
719905344957222912,"google, ibm, arm and amd begin the assault on intel's server franchise",$armh,0.372,0.9984297752380371
719561385961762816,support here @ 50sma,$fb,0.328,0.9839509129524231
710221245716021248,report: apple signs up for google's cloud,$googl,0.443,0.5214694142341614
16344567,get up out of that bermuda triangle,$jo,0.3,0.9815681576728821
12767826,institutions seem to like this class of stocks,$nov,0.422,0.9997735023498535
719519346557657088,-0.75% #trading weak,$fb,-0.281,-0.7091500163078308
7795026,going to be epic,$aapl,0.367,0.8868951201438904
6328010,good thing,$sne,0.277,0.9959379434585571
5277169,still the top dog,$tlt,0.473,0.9957758188247681
709378417054117888,stock has 41% upside from here,$tsla,0.447,0.998185932636261
719535506980265984,nice day rally!,$gs,0.529,0.997545063495636
11855861,$ltm selling far from over,$ltm,-0.629,-0.1351805478334427
711908700634517504,nice start,$yhoo,0.269,0.9947879314422607
719593062406598656,closed buy,$xagusd,0.466,0.9989072680473328
719530996681568256,another sell rating,$axp,-0.389,-0.2370525747537613
12732488,valuation downgraded today,$cog,-0.375,-0.2988182604312897
719575777990328320,$tsla short,$tsla,-0.505,-0.7933856248855591
14324070,$trov reliably finding cancer mutations,$trov,0.267,0.9999340176582336
719520125582503936,downgrade,$unfi,-0.463,-0.7160800099372864
5721348,nice little cup-and-handle shaping up,$es_f,0.326,0.9999598860740662
7744550,i blew out $zmh,$zmh,-0.462,-0.42221006751060486
12720972,looks like we are bouncing,$je,0.391,0.9819632172584534
35257107,blackberry messenger is second only to facebook in user loyalty,$bbry,0.243,0.9999925494194031
10297190,wayyy overvalued right now,$yelp,-0.451,-0.7780272364616394
27984023,gaining momentum!,$coh,0.527,0.9980190992355347
708433303922204672,surges on deal,$ueic,0.419,0.9983524680137634
710101981482913792,long this morning,$bac,0.476,0.9997302293777466
10041008,trade continuing very nicely from yesterday,$wac,0.495,0.9989572763442993
719551048193613824,slow-motion disruption of the global auto industry,$tsla,0.601,0.9997552633285522
719609230194380800,bto three 110 puts @ 1.34,$aapl,-0.267,-0.7440571188926697
719564077270441984,apple's iphone se: the sold out flop,$aapl,-0.336,-0.6925889849662781
30619865,potential intermediate top in an uptrend,$xli,0.32,0.9998943209648132
719866128546181120,stocks at support w/ high trade quality,$ntri,0.503,0.9998612999916077
5505409,closng higher from here,$wft,0.48,0.9972078800201416
711693696987635712,short-term forecast is now bearish,$dltr,-0.343,-0.45644909143447876
7452091,take it while you can,$rimm,0.515,0.9390934705734253
13918378,lets see 14+ today,$bbry,0.302,0.8970971703529358
17832244,bought call omnivision tech,$ovti,0.722,0.9999959468841553
719849703106551808,pie in the sky,$hpe,0.365,0.9996182322502136
28428726,eps growth is around 12% so far,$ewj,0.316,0.9999942779541016
16095490,could the pride of social media be gettin ready to fall?,$fb,-0.403,-0.6400659084320068
26304683,producing a bullish macd xover,$mxwl,0.691,0.9998818039894104
709483660232171520,no more buys,$pypl,0.146,0.994068443775177
719796218071621632,,$msft,0.0,0.6807000637054443
21820286,market getting crushed today,$kior,-0.302,-0.1395944207906723
719585607215808512,today i bought more,$nbl,0.087,0.9983571767807007
719861728897474560,bidders line up,$yhoo,0.252,0.998931884765625
13028004,led light bulb prices rise in japan,$rbcn,0.054,0.9999982714653015
719607426757042176,expecting $spy to close above,$spy,0.385,0.9872894883155823
719911041421824000,down 1.1%,$fast,-0.352,0.5242994427680969
709779449663721472,short setups looking nice....really nice,$hrs,-0.464,-0.21919786930084229
12248515,longs,$ebay,0.511,0.9977840185165405
18998360,notice how the doomsaying bears disappear during the climbs,$plug,0.467,0.991698682308197
708406053973659649,recessions,$spx,-0.307,-0.2929847240447998
33354699,watch is showing serious demand,$aapl,0.491,0.9999518394470215
19388705,new 'large player sells',$cpwr,-0.498,-0.3834768831729889
709834259687710720,biggest market losers,$ptx,-0.438,-0.7855315804481506
711199445472284676,prob a buy if it does,$aapl,0.428,0.9938834309577942
708668814427348992,and is overbought,$googl,-0.48,-0.7324338555335999
8870370,put money in $hznp better option,$amrn,-0.081,-0.5419521331787109
12803864,sales exceed target,$tsla,0.526,0.8361290693283081
719844737478496256,goldman sachs reiterates conviction buy on,$gs,0.087,0.9996567964553833
5466785,red before the bell,$lvs,-0.442,-0.09312628954648972
719925534902370304,stock will hit $170 easily,$alxn,0.327,0.17575031518936157
21382309,downbeaten stocks may be ripe for buys,$vale,0.316,0.9999823570251465
38653963,buy safety equipment maker for $2.5 billion,$mmm,0.23,0.07707841694355011
8186981,weak close,$spy,-0.297,-0.45560890436172485
5942762,looks like it could be about to fall apart,$amzn,-0.515,0.5019024014472961
719796218071621632,,$goog,0.0,0.6807000637054443
11964100,shorts are getting nervous,$znga,0.366,-0.6123458743095398
719623634512257024,facebook has now been down 10 minutes,$fb,-0.258,0.9724147319793701
719552380224827392,monday bulls are out!,$gvp,0.457,0.9792590737342834
34349961,today's top gainers,$ctrp,0.447,0.9995990991592407
719581681980686336,tesla motors recalls,$tsla,-0.424,0.4547227919101715
719950370294792192,aggressive buy,$intc,0.306,0.9954882860183716
5422639,"mentioned as potential suitee, suitor",$orcl,0.258,0.9345696568489075
719533378698100736,we see more reasons to be cautious,$blk,-0.093,-0.7690194845199585
12365784,do you really think in 4 weeks they capture 10%? impossible.,$amrn,-0.317,0.23898035287857056
9649799,friday was last chance under $2,$cprx,0.228,0.9606195688247681
11576301,excellent / factual bear argument,$amrn,-0.507,-0.38807401061058044
6148018,bears take a clear near term advantage,$gdx,-0.501,-0.3634220361709595
25095014,relative weakness is pretty apparent,$iwm,-0.262,0.9738866090774536
8579118,don't think buyout rumor strong enough too be driving this up just yet,$arna,-0.02,0.9225009083747864
5514207,$yhoo +2.61%,$yhoo,0.16,0.9446740746498108
15928669,$tplm triangle #petroleum 9.80+3% 2m expanding caliber,$tplm,0.376,0.9867557287216187
21382309,downbeaten stocks may be ripe for buys,$wprt,0.316,0.9999823570251465
719520125582503936,downgrade,$qlik,-0.463,-0.7160800099372864
33671861,isrg short,$isrg,-0.678,-0.6091570258140564
7737263,$pozn +30,$pozn,0.146,0.3374786376953125
18436038,-2.10% vs -0.90% est,$aapl,-0.489,0.5068145394325256
719908898136854528,daily mail enters competition to acquire yah,$yhoo,0.342,0.3083811402320862
719599977480253440,stocks higher in afternoon trade,$intc,0.357,0.9993798136711121
719551394798268416,watchlist top stocks,$ddr,0.342,0.9996730089187622
719635462382579712,wants to ta,$chkp,-0.23,-0.33208224177360535
719590082706042880,$viab down 40%,$viab,-0.516,0.7468013763427734
709825458020323328,sudden optimism about iphone sales,$aapl,0.279,0.5754836797714233
719905344957222912,"google, ibm, arm and amd begin the assault on intel's server franchise",$mu,0.368,0.9984297752380371
719473167945732096,monday sold,$zts,-0.44,-0.7223659157752991
719533440408887296,"earning play $fast 47 puts, $vrx 34 puts , $bidu 182.5 puts",$bidu,-0.387,-0.8019973039627075
39047668,bullish ma crossovers,$ntls,0.457,0.9992923140525818
719551394798268416,watchlist top stocks,$gs,0.342,0.9996730089187622
6142161,looks constructive,$glng,0.28,0.8280306458473206
710115038011465728,$unt trying to break out of 5 day range,$unt,0.244,0.9577751159667969
719585607215808512,today i bought more,$vale,0.087,0.9983571767807007
7867073,failed breakouts & failed setups,$tsco,-0.419,-0.3864554464817047
5400070,shorting here into close might be play,$spy,-0.469,-0.5868088603019714
719523703386537984,long play,$stx,0.48,0.9968804121017456
30088782,good for economy,$spy,0.273,0.988926887512207
13796141,today's bull flag,$ostk,0.2,0.9791803956031799
25571322,inside week buy triggers,$kkd,0.485,0.9600039720535278
708960045799759872,insiders are selling,$nuan,-0.351,0.03210160508751869
719535349379284992,long,$spy,0.23,0.9985287189483643
708960045799759872,insiders are selling,$fit,-0.351,0.03210160508751869
16794460,revenue grew double-digit,$msft,0.454,0.40718480944633484
11410429,hangin on my a thread,$cat,-0.337,0.6009666919708252
719531030185553920,long $tsla,$tsla,0.607,0.85138338804245
719571611263897600,"recalls 2,700 model x cars",$tsla,-0.315,-0.11562109738588333
719532953642999808,is in the process of streamlining its structure,$intu,0.229,0.7354142069816589
719517217247735808,in play longs,$nxpi,0.273,0.9978283047676086
20104445,macd and adx are crossing over the signal lines!,$aegn,0.569,0.9912181496620178
710895541266292736,"yahoo, facebook in ad partnership talks",$yhoo,0.249,0.9958027005195618
22409313,buy the dip',$tga,0.38,0.929007351398468
719600100201226240,about to break out on the 5-min,$yhoo,0.313,0.9938462376594543
6309910,"long over 3.95/great find - hope that wold be another $anly or $pzzi, still holding second 1/2",$inod,0.509,0.9999985098838806
38244443,moves on both sides possible,$spy,-0.023,0.9865180253982544
710232348738985984,fed cuts rates forecast,$fit,0.449,0.9986864328384399
11635675,the parties over,$spy,-0.223,-0.5305197834968567
719521054436278272,up almost,$aapl,0.378,0.7701402306556702
719507659741872128,$lei higher,$lei,0.388,0.9519491195678711
719665168431456256,breakout watch,$se,0.352,0.999579668045044
5396231,adding to position here,$vxx,0.685,0.9994951486587524
32374598,brutal slide,$isis,-0.044,0.254930704832077
5627600,looks good on the weekly chart,$iaci,0.379,0.08446533977985382
18249994,holding up relatively well compared to the broad market,$c,0.394,0.9988746643066406
6008633,covered the swing,$ffiv,0.021,0.9998809695243835
39047668,bullish ma crossovers,$ttt,0.457,0.9992923140525818
710620435121971200,top stocks in 2015 are ready to lead again in 2016,$amzn,0.414,0.9999986290931702
719524069729656832,making new hod,$yhoo,0.442,0.9991265535354614
719908382283399168,defect,$tsla,-0.366,0.7079135179519653
719909604654624768,most bullish stocks on twitter during this dip,$yhoo,0.408,0.9999648332595825
30403288,strong move today for the junior gold miners,$gdxj,0.75,0.9997214078903198
14668154,tomorrow party time for the bears!!,$goog,-0.524,-0.4470454454421997
719568993468571648,it is cheap.,$ebay,0.183,-0.14485888183116913
708960045799759872,insiders are selling,$fb,-0.527,0.03210160508751869
35268174,why the coal & shipping sectors could rise again,$spy,0.418,0.9999935626983643
36672935,small businesses have called $yelp a scam for years,$yelp,-0.45,0.9388208985328674
5741531,weekly 120 puts +283%,$spy,-0.35,-0.019752321764826775
5728814,looking good,$mos,0.362,0.8202180862426758
6417259,i may try a short,$cree,-0.352,-0.3685365319252014
7399381,equity indexes working on a positive engulfing for march,$sml,0.308,0.999875009059906
11574226,and it will continue,$aapl,0.413,0.97330242395401
37477128,to combine in $37 billion deal,$avgo,0.241,0.9978767037391663
11570386,another quiet week,$vrx,0.0,0.9290618896484375
719930267801137152,deutsche bank downgrades,$sbux,-0.436,-0.41351890563964844
20290521,near-term target $77.38,$iaci,0.0,0.6964328289031982
719945914270556160,$fb is taking the shine off $aapl and $goog,$fb,0.435,-0.554939866065979
5917844,holding up nicely,$cat,0.441,0.9985267519950867
710555274822549504,bought $fb $111 calls,$fb,0.579,0.9907200932502747
709745040826966016,airlines battle for cuba routes $aal $luv $save $jblu,$jblu,0.092,0.9999948143959045
8980267,accuses $znga of copyright infringement,$znga,-0.284,0.13825908303260803
27080546,mrkt needs to washout,$fb,-0.055,-0.6265935301780701
719547552874512384,airplane and hospitality industries set their sights on #cuba,$luv,0.405,0.9999805092811584
719872449886744576,shipments slid -9.6% to lowest quarterly total since 2007,$msft,-0.283,-0.5610848069190979
17216281,#joke #bubble #buyerbeware,$tsla,-0.506,0.18661977350711823
18383387,$azpn is worth $20 a share not $40,$azpn,-0.563,0.9971821904182434
36590341,come on and run with the bulls today,$aapl,0.484,0.9989237785339355
5440232,$wfc -8.30%,$wfc,-0.584,0.6557826995849609
710496429974888448,5 best analyst rated stocks,$ino,0.509,0.999906063079834
7213866,nothing investors can do to damage apple,$aapl,0.322,0.6039873957633972
719889132160311296,don't underestimate mark,$fb,0.37,0.6825708150863647
709777793798656000,unusual call activity,$aapl,0.421,0.9999945759773254
708406053973659649,recessions,$spy,-0.307,-0.2929847240447998
9169048,buying my last round of shorts next week,$uvxy,-0.339,-0.14791074395179749
719877373802340352,buy more on the weakness?,$sbux,0.346,0.8878378868103027
11296514,good time to buy,$aapl,0.533,0.6266114711761475
709731726726193152,the most trending,$plce,0.216,0.9889526963233948
710883994372444160,express scripts loses,$esrx,-0.336,0.6119134426116943
5901252,debt crisis entered a dangerous new phase,$ewg,-0.331,-0.6830301880836487
37546841,then shorted it down.,$fro,-0.405,0.6762297749519348
32730863,bullish yeah,$smh,0.109,0.9989838004112244
719550446868664320,call sweepers stepping up this morning,$tsla,0.343,0.9985318183898926
7867073,failed breakouts & failed setups,$rgr,-0.419,-0.3864554464817047
31284121,so i can add more,$gild,0.307,0.9804835915565491
18341620,hearing rumours of a major joint venture announcement,$bbry,0.427,0.9235894083976746
719900573856829440,$nlsn launching a marketing cloud,$adbe,-0.245,0.5075654983520508
6815309,moody's downgrade,$spy,-0.299,-0.763145387172699
719540167732699136,tesla dropped a hard j this morning,$tsla,-0.376,0.8684889674186707
719532537614364672,"15 years after release, windows xp is still the 3rd most popular os",$msft,0.2,0.7384595274925232
10147563,weakness could be opportunity,$cern,0.345,0.9989108443260193
709350930274193408,citing positive spending trends,$fb,0.436,0.9816474318504333
710518465317224450,isn't going anywhere,$googl,0.241,-0.13603182137012482
708355634857529344,sector stocks leading today,$apc,0.454,0.999073326587677
719517217247735808,in play longs,$au,0.273,0.9978283047676086
27289677,it shoots to the moon as my favorite pumper,$ecyt,0.514,0.9674687385559082
719541888940957696,best performers,$ibm,0.307,0.9166105389595032
719540521576882176,equities recently tagged #undervalued,$agn,0.353,0.9653190970420837
6663729,shorts breakin flag,$onty,0.226,0.4662896990776062
25895748,do i have enough shares ???,$znga,0.429,0.7149656414985657
7744550,added to $dnkn (longs),$dnkn,0.528,0.9999584555625916
6148018,bears take a clear near term advantage,$uso,-0.501,-0.3634220361709595
719732320404709376,top 5 stock picks,$cnsl,0.414,0.9966340065002441
18613620,people still coming in,$kndi,0.257,0.8262868523597717
22146748,< money-losing$ overvalued china ipo junk,$wb,-0.638,0.059585560113191605
719618401656811520,bigger win for,$sbux,0.273,0.6778318881988525
710566851441328128,"honestly, it's been disappointing",$gild,-0.443,0.8239318132400513
719533807897047040,over 225 million new internet users are being added globally every year,$jd,0.337,0.9999986290931702
5851374,grab it while it's cheap,$amzn,0.488,-0.1254809945821762
709398139195641856,adding $expe and $pcln to the mix soon,$trip,0.408,0.9999797344207764
709779449663721472,short setups looking nice....really nice,$ads,-0.464,-0.21919786930084229
719578476026527744,t's time to short at this point,$nflx,-0.489,-0.019339624792337418
22143743,today aside setting up for another drop,$smh,-0.504,0.24076078832149506
709731726726193152,the most trending,$alr,0.216,0.9889526963233948
39031834,bail out,$nbg,0.058,0.976774275302887
719809923098521600,$tsla is the only 'auto' stock showing a gain year-to-date,$hmc,-0.334,-0.2764017879962921
6213230,ready to break $qcom watching at 55.7,$qcom,0.235,0.8675096035003662
719913433328553984,bearish charts keep getting worse.,$nke,-0.619,-0.09159426391124725
710165043019579392,making all kinds of gains ????,$tsla,0.42,0.9951968789100647
24504842,looking to add a gold miner and possibly lower pe tech name into close,$hl,0.425,0.9999392628669739
15292670,looking weak and possibly ready to 'let go',$sfy,-0.482,0.9727010130882263
711874651043926017,marriott wins new starwood deal by raising cash portion of bid,$hot,0.332,0.9999182224273682
708380138988146688,looks like one of the best values #lithium stocks in the space,$tsla,0.197,0.9997060894966125
719551394798268416,watchlist top stocks,$kre,0.342,0.9996730089187622
27583592,soars pre-market,$emc,0.398,0.9834927916526794
38563467,$bbry smack down looks legitimate,$ms,-0.105,0.8642935752868652
710286206345551873,allow for the growing middle class,$aapl,0.289,0.9219167232513428
6016469,will we see $410 again,$aapl,0.152,0.2980585992336273
15325202,bricks and mortar retailers selling cheaper,$xrt,-0.352,-0.39973437786102295
710211237058093056,oil to break out,$xom,0.666,0.987326979637146
10191845,under $2 today?,$acad,-0.164,0.9634625315666199
5667040,falls 18% pre-market on q3 sales results,$anf,-0.394,0.9594600200653076
710867849078816769,growing customers globally,$intu,0.576,0.9852120280265808
33889522,little-discussed problem this pro is watching at,$ll,-0.476,0.9656451344490051
719540264327446528,an upward movement is expected,$qcom,0.387,0.4095124304294586
7790395,market seems stuck in the mud,$spy,-0.259,-0.3246881365776062
36653675,will get in on the next run up,$mnkd,0.275,0.41003820300102234
710232348738985984,fed cuts rates forecast,$spy,0.449,0.9986864328384399
22409313,buy the dip',$dndn,0.38,0.929007351398468
6195441,next year could be a very good year for them,$apc,0.528,0.9890420436859131
31500543,stock trading lower today ,$hal,-0.375,0.8355578780174255
12943460,bear raid,$amrn,-0.48,-0.41149577498435974
719586475642372096,curing #overbought conditions,$tsla,-0.262,-0.7688165307044983
719462737227747328,launch updated model s with steeper price tag,$tsla,0.261,0.4031214416027069
5834712,getting kneecapped by $bexp selling itself dirt cheap,$bexp,-0.384,-0.6376479864120483
711945554180378624,$amzn is becoming more and more the go-to site for almost all categories in ecommerce.,$amzn,0.269,0.9548425674438477
719869800726544384,alibaba invests in southeast asian retailer lazada,$efut,0.0,0.6553175449371338
11723392,getting sold here.,$sbux,-0.551,-0.7690120339393616
709731726726193152,the most trending,$dsw,0.216,0.9889526963233948
18018194,$aapl could pick em up too.,$aapl,0.324,0.984270453453064
719599977480253440,higher in afternoon trade,$gld,0.243,0.9957802295684814
719707515148050432,$aapl a new long if 110.61 is broke,$ndx,0.184,0.999332845211029
6149800,puts came in,$fti,-0.517,0.16685189306735992
719904304207962112,record number of passengers served in 2015,$jblu,0.638,0.9999879598617554
719923908166709248,ure has lots of attractive suitors,$yhoo,0.325,0.7621235847473145
32753195,delivering the goods again let's see if that can spill over in other chinese internet names,$baba,0.502,0.9382749199867249
36755126,on lows,$esi,-0.465,0.9101719260215759
18706410,could be lotto winners,$aria,0.29,0.9999049305915833
22409313,buy the dip',$optt,0.38,0.929007351398468
719541247971430400,a good place to take a shot,$celg,0.465,0.9977869987487793
11981211,5 reasons not to buy gold,$gld,-0.447,0.9775358438491821
38570232,in oversold conditions,$hov,0.459,0.772517204284668
719866128546181120,stocks at support w/ high trade quality,$rig,0.503,0.9998612999916077
10610415,buying $fas last week was the play of the month,$fas,0.74,0.9880520105361938
34445371,slow bleeding death,$hero,-0.641,0.23356905579566956
719576537335480320,solarcity customers can produce enough electricity to power tesla fleet,$scty,0.601,0.39309078454971313
719524434902720512,$yhoo bidding heats up,$yhoo,0.281,0.9990426301956177
719535506980265984,nice day rally!,$fb,0.529,0.997545063495636
709330857732018176,"sector has been taking a beating recently, could be positive here",$sfm,0.361,0.999974250793457
719864087132442624,gevo’s alcohol to jet fuel now eligible to be used for commercial flight,$qqq,0.031,0.9999938607215881
719520125582503936,downgrade,$cmi,-0.463,-0.7160800099372864
719524690256138240,bmw entering into ride-share market with i3,$tsla,0.132,0.9974198341369629
8534727,hope kog shorters learned a lesson,$kog,0.085,0.8440605998039246
19949687,has a 42.71% float short. lo,$soda,-0.392,-0.5125107169151306
34019765,interest level has skyrocketed here the last two week,$amrn,0.165,0.09147634357213974
709370300576571392,new pm high,$tsla,0.403,0.8463056683540344
719535506980265984,nice day rally!,$pg,0.529,0.997545063495636
7957687,long on,$arna,0.457,0.9985287189483643
22410112,333.0% increased bullish conversations,$bac,0.442,0.9846975803375244
11107935,accumulating,$orcl,-0.099,0.9466080665588379
39047349,stochastic overbought,$blrx,-0.385,-0.8517324328422546
719524312236060672,daily mail and general trust eyeing yahoo!,$yhoo,0.39,0.9898223280906677
719889125931884544,received a buy rating from wells fargo,$fb,0.456,0.6997790336608887
16063153,taking a small chill pill today,$gern,-0.183,0.9906150102615356
719545488702177280,five stocks that helped starboard value’s equity portfolio return 6.5% in q1,$bax,0.432,0.9999735355377197
5806487,companies shld be worried about icloud,$emc,-0.329,-0.7604907155036926
708355634857529344,sector stocks leading today,$dgx,0.454,0.999073326587677
31958885,held the trend line,$navb,0.325,0.9995420575141907
9742736,multi-year stock breakouts,$wfc,0.612,0.9972724318504333
29695868,moved upper bollinger band,$wpz,0.498,0.9999872446060181
719545488702177280,five stocks that helped starboard value’s equity portfolio return 6.5% in q1,$bco,0.432,0.9999735355377197
15803502,miles beyond the competition,$bbry,0.278,0.10972630232572556
719872154641244160,slips on downgrade,$avp,-0.093,-0.7745393514633179
719893043332194304,add in,$lb,0.354,0.9804835915565491
22409313,buy the dip',$kndi,0.38,0.929007351398468
20806486,price experiencing early rejection,$lnkd,-0.228,0.49181821942329407
719517217247735808,in play longs,$lei,0.273,0.9978283047676086
719524924046581760,will be adding on dips,$aapl,0.154,0.9970345497131348
29695868,moved upper bollinger band,$smh,0.498,0.9999872446060181
719478441544925184,yahoo extends bidding deadline as interest grows,$djia,0.317,0.9999783039093018
710206891671101440,sold some $tsla puts this morning,$tsla,-0.211,-0.6238265037536621
719560724004126720,top holdings,$nbix,0.311,0.996318519115448
719582524142403584,short,$pcln,-0.377,-0.6229167580604553
17434506,will close below ,$fb,-0.453,0.8193184733390808
24622684,famous lunch hour fade down routine,$bbry,0.002,0.692035973072052
719555610497273856,$aapl +1.44%,$aapl,0.256,0.14484398066997528
33802735,weak hands being flushed from metals and miners,$baa,0.3,-0.04802313074469566
711981662150770689,can make hod,$wfm,0.49,0.9516924619674683
5795737,13f shows new stakes in ,$v,0.468,0.999746561050415
711960327466909696,omg omg so excited!!!!,$aapl,0.219,0.9980224967002869
5775720,stay long,$amzn,0.951,0.9987846612930298
5356647,i hope it gets resolved to the upside,$aapl,0.042,0.9960272908210754
