id,company,title,sentiment,Predicted Sentiment Score
854,Royal Dutch Shell,What It Takes for Royal Dutch Shell to Break Even,0.0,0.4686736464500427
855,Petrofac,Industry NewsPetrofac secures $250m North Sea contract,0.581,0.16380570828914642
856,Lloyds,"Lloyds Will Cut 640 Jobs, Close 23 Branches as Part of 2014 Plan",0.287,0.6875014901161194
857,Royal Mail,Royal Mail turnaround proving expensive in tough UK market,-0.057,0.8448615074157715
858,IHG,IHG agrees $938 sale of InterContinental Hong Kong,0.285,0.5208562612533569
859,Barclays,Barclays Said to Shrink Bonus Pool to Less Than 2 Billion Pounds,0.231,0.8681963086128235
860,Shire,Shire Offers to Buy Baxalta for $30 Billion,0.302,0.9960915446281433
861,Tower Development,Crown Castle buys Tower Development Corp for $461 million,0.366,0.5929654836654663
862,Standard Chartered PLC,LONDON MORNING BRIEFING: HSBC And Standard Chartered Shares Rise,0.556,0.832440972328186
863,Shell,Norway's sovereign wealth fund says backed Shell CEO's pay,0.191,0.8374755382537842
864,Standard Life,MarketsProperty stocks under pressure after Standard Life fund move,-0.31,0.7131018042564392
865,AB InBev,UPDATE 5-SABMiller rejects AB InBev's $104 bln takeover approach,-0.34,0.816609263420105
866,BP,BP's fine for 2010 oil spill capped at $13.7 billion,-0.896,-0.3415020704269409
867,Petrofac,Oilfield services firm Petrofac's debt shoots up 50 per cent,-0.72,0.5075235366821289
868,Eli Lilly & Co,Eli Lilly & Co. (LLY) Has Broken Out To A New High On AstraZeneca Collaboration,0.516,0.995947539806366
869,BG Group,FTSE 100 movers: BG Group leads the charge as resource stocks jump,0.642,0.7715378999710083
870,Banco BPI,Spain's CaixaBank Expects To Close Deal For Banco BPI,0.277,0.9890919327735901
871,Royal Mail,Royal Mail share price: Postal service issues trading update,-0.111,0.35448169708251953
872,Barclays,Barclays Said to Cut 150 at Investment Bank as McCormick Departs,-0.492,0.2460486739873886
873,Glencore,Glencore fight back over debt fears lifts shares,0.278,0.8949235081672668
874,InBev,SAB's Chairman Digs In With Board Divided on InBev Offer,0.04,0.995415210723877
875,National Grid,Britain facing winter of blackouts as National Grid warns of tightest power ...,-0.251,-0.11757361888885498
876,SABMiller,AB InBev approaches SABMiller to explore $250bn tie-up,0.237,0.9260402917861938
877,Barclays,Barclays launches first 100% mortgages since crisis,0.198,0.9453340768814087
878,EasyJet,Germanwings disaster will not affect image of budget air travel - easyJet,0.096,0.44117918610572815
879,Barclays,"Nine banks including Barclays, Citi, agree to pay $2 billion to settle forex ...",-0.661,0.3356631398200989
880,Bank of America,"After Barclays and Bank of America, Citigroup has blockchain in sight",0.178,0.27134841680526733
881,Morrisons,Early victory for new CEO as Morrisons beats forecasts,0.753,0.9999300837516785
882,Barclays,Barclays said to be cutting 150 investment bank jobs,-0.456,0.5729464888572693
883,Shell,Shell challenges Exxon dominance with 47 billion-pound bid for BG,0.078,0.49741876125335693
884,British American Tobacco plc,"Should You Buy Jumbo Yielders British American Tobacco plc, Centrica PLC & John Wood Group PLC?",0.099,0.999992311000824
885,London Stock Exchange Group,London Stock Exchange seals Â£22 billion merger with Germany's Deutsche BÃ¶rse,0.327,0.8117408752441406
886,Uinilever,Unilever Finds Growth More Elusive as Sales Meet Estimates,0.413,0.8253624439239502
887,Primark,Primark racks up a happy Christmas after strong sales,0.704,0.4216132164001465
888,Barclays,New York says Barclays not cooperating in 'dark pool' probe,-0.599,0.7933204770088196
889,Shire,"FDA approves NPS drug, in move validating Shire takeover deal",0.332,0.9705569744110107
890,Royal Mail,Royal Mail share price edges lower as group raises stamp price,-0.269,0.32469436526298523
891,Sainsbury's,Sainsbury's and Glencore give FTSE a three-digit lift - London Report,0.719,0.7969239354133606
892,Tesco PLC,Tesco share price dips as Blinkbox Books closes ending supermarket's digital ...,-0.389,0.718798816204071
893,Standard Chartered PLC,Tata Steel working with StanChart for UK unit sale - source,0.218,0.5429099202156067
894,Diageo,Diageo offloads major wine interests,-0.384,0.44117918610572815
895,Glencore,Glencore Agrees to Sell Minority Stake in Agriculture Business,0.264,0.6530774235725403
896,Diageo,Diageo sells wine businesses for 320m pounds,0.323,0.9714099168777466
897,IAG,Breakingviews: IAG can pay more for Aer Lingus,0.12,0.3749026656150818
898,BP,UPDATE 1-UK government would oppose any takeover of BP -FT,-0.085,0.5457581281661987
899,Aggreko,Australian mining slowdown hits Aggreko,-0.439,0.10364212095737457
900,Royal Dutch Shell,The sustainability of Royal Dutch Shell's dividend,0.0,0.4693519175052643
901,Coutts,CompaniesCoutts raids JPMorgan Chase for new CEO,0.0,0.7849584221839905
902,EasyJet,Easyjet traffic hit by air traffic controller strikes and terrorism,-0.324,0.06860948354005814
903,Dixons Carphone,Dixons Carphone says cyber attack may have exposed customers' data,-0.689,0.15215373039245605
904,AB InBev,Stars aligned' for AB InBev's megabrew merger plan,0.256,0.5235626697540283
905,AstraZeneca,AstraZeneca's Good Deal Turns Bad,-0.51,0.5304024815559387
906,Blinkbox,Tesco share price dips as Blinkbox Books closes ending supermarket's digital ...,-0.357,0.718798816204071
907,Tesco,"Aldi and Lidl expansion plans speed ahead as Tesco, Sainsbury's, Morrisons ...",0.456,0.9111956357955933
908,Primark,Primark plots expansion in US and Europe,0.326,0.6461331248283386
909,BP,BP shares tumble after $2.2bn fourth-quarter loss,-0.927,-0.16173064708709717
910,Aviva plc,Is Trouble Brewing At Legal & General Group Plc And Aviva plc?,-0.268,0.016418151557445526
911,Berkshire Hathaway Inc.,Berkshire Hathaway's 4Q profit declines 17 percent,-0.724,0.7128906846046448
912,Barclays,Ex-Barclays traders sentenced to up to six years' jail in Libor case,-0.805,-0.2969495952129364
913,BP,BP slashes capital spending by 20%,-0.462,0.5473312735557556
914,Shell,Shell's profits hit by further slide in oil prices,-0.75,-0.40472835302352905
915,The Coca-Cola Company,The Coca-Cola Company and Coca-Cola FEMSA to Acquire AdeS Soy-Based Beverage Business From Unilever,0.259,0.9849050045013428
916,AB InBev,Stars aligned' for AB InBev's megabrew merger plan,0.292,0.5235626697540283
917,Tesco PLC,Tesco sells half of stake in ecommerce site Lazada to Alibaba for Â£90m,0.365,0.9281013011932373
918,Lloyds Banking Group PLC,Lloyds is cutting more than 600 jobs and shutting 21 branches,-0.29,0.33648011088371277
919,BP,Can BP Restore Its Lost Luster?,-0.306,0.30310171842575073
920,BHP Billiton,"Britain's FTSE steadies below record high, BHP gains",0.512,0.679854154586792
921,HSBC,"Insight - Britain's bank tax jump threatens to push HSBC, StanChart to new home",-0.214,0.06693243980407715
922,Burberry Group plc,"Can Standard Chartered PLC, BP plc & Burberry Group plc Keep Charging?",0.0,0.8351231813430786
923,Sainsbury,Tesco Versus Sainsbury: Weight-Watcher vs. Bodybuilder,0.213,0.4075891673564911
924,AstraZeneca,Stakes High for AstraZeneca Heart Drug Facing Tough Competition,-0.24,0.8621626496315002
925,Integrated Silicon Solution,UPDATE 1-Cypress Semiconductor offers to buy Integrated Silicon Solution,0.461,0.9776185750961304
926,Aer Lingus,Breakingviews: IAG can pay more for Aer Lingus,0.332,0.3749026656150818
927,InterContinental Hotels Group,InterContinental Hotels denies exploring sale or merger,0.0,0.41350606083869934
928,InBev,Peroni and Grolsch put up for sale as AB InBev plans acquisition of SABMiller,0.307,0.4086860120296478
929,Hargreaves Lansdown,Hargreaves Lansdown says first-quarter assets hit by stock market flux,-0.392,0.4376623332500458
930,Friends Life,Aviva Expects 1500 Jobs Cuts from Friends Life Deal,0.2,0.9297804236412048
931,Prudential,CompaniesThiam received Â£5m pay packet for final months at Prudential,-0.071,0.3749026656150818
932,BHP Billiton,"UPDATE 1-BHP Billiton's credit ratings fragile in FY16, agencies warn",-0.338,0.46024200320243835
933,Royal Dutch Shell,Royal Dutch Shell Posts Rise in Earnings Despite Lower Oil Prices,0.323,0.16979408264160156
934,Shell,Shell to Go Ahead With Petrochemical Plant in Pennsylvania,0.335,0.8285075426101685
935,AB InBev,AB InBev approaches SABMiller to explore $250bn tie-up,0.206,0.9513184428215027
936,Britvic,Sugar tax spurs Pepsi owner Britvic to change drinks recipes by 2020,-0.047,-0.0703902319073677
937,JP Morgan Chase,Barclays poaches new chief operating officer Paul Compton from JP Morgan Chase,-0.092,0.6503229737281799
938,Philips,CompaniesPhilips transfers $900m of pension obligations,0.375,0.7564677596092224
939,Barclays,Barclays in $13.75 million US settlement over mutual funds,-0.574,0.15997424721717834
940,Standard Life,Standard Life stands tall amid pension reform,0.371,0.47674810886383057
941,Inovio,AstraZeneca to Pay Inovio Up to $700 Million for Cancer Drug,0.33,0.9974410533905029
942,NPS,Shire to buy NPS for $5.2 billion to boost rare disease drugs,0.296,0.9976144433021545
943,Shell,Shell profit rises as company resist oil slump,0.558,0.9560331702232361
944,3i,FTSE ends higher; 3i Group leads after strong earnings,0.474,0.9962233304977417
945,EasyJet,"FTSE falls to 3-month low on Greek debt concerns, easyJet skids",-0.414,0.36611565947532654
946,Severn Trent,Companies Severn Trent expects costs hit from inflation,-0.353,0.717513382434845
947,Glencore,Glencore blames rivals for creating metals glut,-0.331,0.03045458346605301
948,EasyJet,U.K. Shares Extend Rebound for Second Day as EasyJet Surges,0.283,0.5609509944915771
949,Financial Times,PRESS: Pearson Set To Announce Sale Of Financial Times - Reuters,0.012,0.9942755699157715
950,Tesco PLC,Tesco shares jump 6% after Christmas sales beat expectations,0.814,0.2568856179714203
951,Aggreko,"CompaniesNew Aggreko CEO to reshape business, strip costs",0.177,0.5167059898376465
952,Verizon,Verizon and AT&T accused of hurting rivals,-0.446,0.03045458346605301
953,Royal Bank of Scotland Group plc,Exclusive - Britain targets sale of half its RBS stake in two years: sources,-0.298,0.6634760499000549
954,Schroders,U.S. Debt Lures Schroders as ECB Depresses Rates,0.048,0.45556071400642395
955,Motiva,"Saudi Aramco, Shell plan to break up Motiva, divide up assets",0.31,0.24562421441078186
956,Starwood,InterContinental Hotels Denies Reports of Starwood Merger Talks,-0.078,0.38046231865882874
957,Standard Chartered PLC,Standard Chartered faces fresh claims of Iran sanctions violations,-0.51,-0.18759089708328247
958,Baxalta,Shire in talks with Baxalta shareholders,0.149,0.5149422287940979
959,SSE,"SSE to Shut Coal-Fired Plant Amid Shift to Gas, Renewable Energy",0.056,0.36233097314834595
960,EasyJet,Sharm el Sheikh: EasyJet axes all flights to Egypt's leading holiday resort,-0.272,0.44117918610572815
961,Statoil,"UPDATE 1-Norway's Statoil shakes up top management, replaces CFO",-0.116,0.9432355165481567
962,Tesco PLC,Relief for Lewis as Tesco sees sales grow for first time in a year,0.42,0.922680675983429
963,Clydesdale Bank,Clydesdale and Yorkshire moves closer to independence,0.299,0.6387909650802612
964,Dialog,"European stocks hover near 3-week low, Dialog and BHP slump",-0.584,0.551794707775116
965,Tesco PLC,Dave Lewis admits long road ahead for Tesco recovery,-0.226,0.8648706078529358
966,Tesco PLC,Tesco leads FTSE higher on Clubcard bid reports,0.453,0.8504011631011963
967,ARM Holdings plc,Why I'd Buy ARM Holdings plc And BHP Billiton plc Today,0.209,0.8506131172180176
968,Admiral Group plc,Admiral Group posts decline in 2014 earnings,-0.594,0.9043289422988892
969,Mondi,"Britain's FTSE bounces back, Mondi and Barratt lead",0.552,0.8771612048149109
970,Mediobanca,UPDATE 3-Barclays sells Italian branches to Mediobanca at a loss,0.328,0.4601355791091919
971,Morrisons,Morrisons finance chief to fill gap as CEO leaves early,-0.114,0.7358371615409851
972,Sophos,Sophos aims to raise $100m in London IPO,0.214,0.3078870475292206
973,ARM Holdings plc,UK chip designer ARM hits a high after iPhone 6 boost,0.601,0.9551898241043091
974,Wolseley,Wolseley share price: Group updates on quarterly performance,0.0,0.5189275741577148
975,Rio Tinto,Rio Tinto announces long-delayed expansion of Mongolia mine,0.322,0.6859312057495117
976,Shire,Shire rises as dry eye treatment sails through trial,0.465,0.8993449807167053
977,GlaxoSmithKline,Doubts grow over GlaxoSmithKline's $6 bln capital return plan,-0.221,0.6587535738945007
978,Aviva plc,Aviva weighs cash handout after beating profit forecast,0.377,0.4975985586643219
979,Arriva,Shropshire and Mid Wales trains to be hit again in new strike by Arriva drivers,-0.553,0.07970134168863297
980,Greene King,Greene King's third quarter sales boosted by festive season,0.363,0.39526060223579407
981,WPP,Big account wins keep ad group WPP at front of pack,0.357,0.9479988813400269
982,Worldpay,Worldpay readies for Â£6bn London float,0.162,0.4970366060733795
983,BPM,"CEOs of BPM, UBI meet Italy econ minister as M&A talk heats up",0.116,0.9686711430549622
984,Centrica PLC,"Should You Buy Jumbo Yielders British American Tobacco plc, Centrica PLC & John Wood Group PLC?",0.1,0.8987404704093933
985,Dyson,Dyson Wants to Create a Hair Dryer Revolution,0.299,0.44117918610572815
986,BG Group,Royal Dutch Shell to Buy BG Group for Nearly $70 Billion,0.37,0.9474859833717346
987,CNPC,"EXCLUSIVE-BP, China's CNPC to unveil oil alliance - sources",0.318,0.597584068775177
988,Dyax,CORRECTED-Shire to buy Dyax for about $5.9 bln,0.62,0.9391602873802185
989,BP,BP set to cut hundreds of jobs at North Sea operations,-0.667,0.6023249626159668
990,BP,BP's head of exploration Richard Herbert departs,-0.149,0.42436009645462036
991,Nomura,"UPDATE 1-Nomura, RBS must pay $806 mln in mortgage bond case-US judge",-0.739,0.6838421821594238
992,Legal & General Group Plc,BRIEF-Legal & General's retirement business books 4 billion stg H1 sales,0.252,0.7007431983947754
993,Royal Mail,CompaniesRoyal Mail swerves new pricing regulations,-0.052,0.8847455978393555
994,JC Penney,JC Penney Cuts Pension Plan Obligation,0.075,0.14361700415611267
995,Domino's Pizza Group plc,Domino's Pizza worker sacked after crude slur aimed at customer on order screen,-0.275,0.44117918610572815
996,MillerCoors,"UPDATE 2-AB InBev launches SAB bid, to sell MillerCoors stake",-0.119,0.9984003901481628
997,Morrisons,Sales boost for new Morrisons chief David Potts as Tesco turnaround stalls,0.362,0.8369243144989014
998,Deutsche Boerse,France raises concerns over proposed LSE-Deutsche Boerse deal,-0.271,0.7674416899681091
999,Genel,Genel Shares Plunge After Tony Hayward's Oil Explorer Cuts Crude Reserves at Core Field,-0.734,-0.06426717340946198
1000,Deutsche Boerse,LSE-Deutsche Boerse merger would signal end to exchange mega-deals,0.086,0.98822420835495
1001,Sports Direct,Sports Direct boss Mike Ashley summoned to Westminster for questioning over the treatment of workers,-0.317,0.3452407717704773
1002,Diageo,Diageo receives reports from United Spirits on financial irregularities involving ...,-0.255,0.5950897932052612
1003,BP,Industry NewsWood Group wins multi-million dollar contract with BP,0.588,0.9463209509849548
1004,Centrica PLC,"Centrica extends gas deals with Gazprom, Statoil",0.164,0.7790389657020569
1005,MediaCityUK,Legal & General arm buys 50 pct stake in MediaCityUK in Manchester,0.379,0.42182281613349915
1006,Home Retail Group,Sainsbury's pressed to raise bid for Home Retail Group,0.385,0.20551806688308716
1007,ExxonMobil,"Buffett's Berkshire builds Deere stake, dumps Exxon",-0.548,0.9938992857933044
1008,Aldi,"Aldi and Lidl expansion plans speed ahead as Tesco, Sainsbury's, Morrisons ...",0.367,0.9352397322654724
1009,Glencore,Analysis - Copper market may get a 2003-style supply shock from Glencore closures,-0.605,0.8596571683883667
1010,Tesco PLC,Tesco share price: Korean currency slide may hit Homeplus sale plans,-0.367,-0.3993445038795471
1011,AstraZeneca,AstraZeneca cancer drug may not be so fast getting to market,-0.393,0.6653463244438171
1012,Tullow Oil,Tullow Oil Suspends Dividend Amid Oil Price Fall,-0.498,-0.2807721793651581
1013,Barclays,UPDATE 3-Barclays sells Italian branches to Mediobanca at a loss,-0.637,0.7938054800033569
1014,Lemann,Diageo Shares Surge on Report of Possible Takeover by Lemann,0.415,0.8849146962165833
1015,Aviva plc,"Aviva, Friends Life top forecasts ahead of 5.6 billion pound merger",0.189,0.9999062418937683
1016,Friends Life,Friends Life lifts profits 38% and hikes divi ahead of proposed Aviva takeover,0.387,0.9828130602836609
1017,Centrica PLC,Centrica suffers protest from shareholders over pay,-0.411,0.8132104277610779
1018,Google,Google Fiber to buy Webpass for big city Internet service,0.329,0.8168196678161621
1019,Prudential,Is It Worth Investing In Tesco PLC And Prudential plc Now?,0.181,0.9987142086029053
1020,Home Retail Group,2 Turnaround Buys For 2016? BHP Billiton plc And Home Retail Group Plc,0.492,0.9912291765213013
1021,Halfords,Halfords appoints Jonny Mason as new CFO,0.0,0.9906609654426575
1022,Precision Castparts Corp.,UPDATE 5-Buffett pays high price for Precision Castparts,0.21,0.7580114006996155
1023,Experian,Experian says receives class actions related to T-Mobile breach,-0.698,0.48996201157569885
1024,Aviva plc,Market Report: Aviva tops the market as traders approve of its choice of Friends,0.601,0.9933028817176819
1025,Aer Lingus,IAG closes in on Aer Lingus with increased offer,0.596,0.9291465878486633
1026,Fokker Technologies,GKN to buy Fokker Technologies for 706 mln euros,0.295,0.933388888835907
1027,Baxalta,UPDATE 1-Shire steps up drive to get Baxalta talking after $30 bln bid,0.275,0.9998367428779602
1028,Pearson,Pearson in Talks to Sell Its Stake in the Economist Group,0.43,0.6772027015686035
1029,Tesco,CompaniesTesco sheds Harris & Hoole coffee shops,0.3,0.6605624556541443
1030,BP,REFILE-BP agrees UK gas pipeline stake sale to infrastructur,0.268,0.2531341314315796
1031,BHP Billiton,"BHP Billiton slashes dividend, posts $5.67 billion net loss",-0.341,-0.21264967322349548
1032,Standard Chartered PLC,"StanChart capital raising would be ""major surprise"" -investor Aberdeen",0.044,0.6828980445861816
1033,Wm Morrison,Why I Would Put J Sainsbury plc In My Trolley Before Wm Morrison Supermarkets ...,-0.579,0.8246143460273743
1034,Glaxo,Glaxo Sees Hope for Respiratory Drugs as Earnings Beat Estimates,0.534,0.957389771938324
1035,SABMiller,Peroni and Grolsch put up for sale as AB InBev plans acquisition of SABMiller,0.551,0.20000270009040833
1036,Aviva plc,BRIEF-Aviva aims to increase dividend pay-out ratio to 50 pct in 2017,0.439,0.19322602450847626
1037,Direct Line Insurance Group PLC,Direct Line rings up higher profit,0.482,0.9417231678962708
1038,Barclays,Jim Armitage: Barclays boss Jes Staley steps up to the plate with post-Leave positivity,0.183,0.4052444100379944
1039,AstraZeneca,AstraZeneca sells rights to anaesthetics to South Africa's Aspen,0.325,0.9463156461715698
1040,GE,GE to Sell Majority Stake in Bank BPH's Core Bank to Alior Bank,0.211,0.9821284413337708
1041,Royal Bank of Scotland Group plc,StanChart and RBS struggle in Bank of England stress tests,-0.738,0.18299821019172668
1042,Antofagasta,Antofagasta Sees Lower Cash Costs In 2015 - Quick Facts,0.291,0.6063610911369324
1043,NPS,NPS prospects dependent on drug approval,0.0,0.5430177450180054
1044,Priceline,Priceline's stock jumps to new high for the year after Barclays upgrade,0.847,0.999783992767334
1045,Tesco PLC,Tesco leads leap in FTSE 100; Marks & Spencer drops,0.389,0.6318546533584595
1046,Tesco PLC,Tesco UK personnel director quits supermarket,-0.223,0.41184332966804504
1047,Royal Bank of Scotland Group plc,Royal Bank of Scotland fortunes ebbed and flowed under 3 chiefs,0.0,0.8906195163726807
1048,ExxonMobil,Exxon Beaumont CDU overhaul to be slowed by accident: sources,-0.368,0.8980528116226196
1049,TalkTalk,TalkTalk hires BAE Systems to investigate cyber attack,-0.113,0.9360836148262024
1050,Valeant Pharmaceuticals International,Valeant Said to Name New CEO With Pearson Still Hospitalized,0.015,0.9974367022514343
1051,Entertainment One,ITV to pursue takeover of Canada's Entertainment One: Bloomberg,0.282,0.5335837006568909
1052,JP Morgan Chase,Barclays appoints JPMorgan's Paul Compton as new COO,-0.014,0.9600216150283813
1053,Rio Tinto,Rio Approves $5.3 Billion Oyu Tolgoi Copper Mine Expansion,0.445,0.9123280644416809
1054,Weir Group,Weir Group sees continued fall in orders from oil and gas business,-0.382,0.15709300339221954
1055,BG Group,New BG Group CEO Helge Lund Starts Earlier Than Expected,0.043,0.806194543838501
1056,BHP,"BHP, Residents Brace as Cyclone Stan Nears Australian Coast",-0.15,0.44117918610572815
1057,Glaxo,Glaxo's ViiV Healthcare Signs China Manufacturing Deal With Desano,0.284,0.9321901202201843
1058,Barclays,"Barclays brands financier Amanda Staveley's $1bn claim as ""misconceived""",-0.475,0.44117918610572815
1059,GlaxoSmithKline,"GlaxoSmithKline rebound gathering pace, says outgoing CEO",0.209,0.5589214563369751
1060,SABMiller,AB InBev to sell more SAB assets as seeks EU deal approval,-0.079,0.9969022870063782
1061,Lloyds Banking Group PLC,UK government cuts stake in Lloyds to below 11 percent,-0.18,-0.29702508449554443
1062,Morrissons,Morrisons store closures: 900 jobs to go as 11 branches are closed due to ...,-0.2,0.7365705966949463
1063,BP,BP chairman defends CEO Bob Dudley's pay increase,0.042,0.5824527740478516
1064,Standard Chartered PLC,Profits Fall 25% At Standard Chartered PLC: Should You Buy Or Sell?,-0.649,0.9797931909561157
1065,SABMiller,SAB's Chairman Digs In With Board Divided on InBev Offer,0.016,0.9993376731872559
1066,Aviva plc,Aviva Fined $27 Million by U.K. Regulator Over Fee Failings,-0.675,0.4934559166431427
1067,Whitbread,"Whitbread Profit Up As Sales Continue To Rise, Looking For New CEO",0.385,0.9993535876274109
1068,Persimmon,Persimmon shares nudge higher as housebuilder sees strong 2014,0.362,0.9987204670906067
1069,BG Group,UPDATE 1-BG Group's record output limits oil price fallout,0.146,0.03697604686021805
1070,Standard Life,Standard Life share price: Group gets approval to hike stake in India JV,0.336,0.6032454371452332
1071,Tesco,Tesco Mobile is offering you cash back in exchange for looking at ads,0.111,0.6449668407440186
1072,Wolseley,"Wolseley profit up 18%, warns on revenue growth",0.429,0.009059970267117023
1073,Entertainment One,ITV share price: Group mulls takeover of Canada's Entertainment One,0.462,0.6500118374824524
1074,Blueprint,Blueprint Receives FDA Nod To Proceed With Clinical Trials For 2 Drug ...,0.256,0.9834523797035217
1075,SABMiller,SABMiller buys Meantime to quench thirst for craft beer,0.296,0.7882547974586487
1076,Royal Bank of Scotland Group plc,"Irish Said Chasing Standard Chartered, RBS as Brexit Vote Nears",0.102,0.6433670520782471
1077,Barclays,"After Barclays and Bank of America, Citigroup has blockchain in sight",0.198,0.20210278034210205
1078,HSBC,US says HSBC must do more to improve compliance,-0.251,0.4010699391365051
1079,China Merchants Group,Carnival Corporation and China Merchants Group Sign Memo of Understanding ...,0.119,0.44117918610572815
1080,Barclays,Staley to face challenges at Barclays,-0.219,0.507230281829834
1081,GSK,GSK aims to file up to 20 new drugs for approval by 2020,0.422,0.8013727068901062
1082,British American Tobacco plc,British American Tobacco accused of bribing senior politicians to sabotage ...,-0.794,-0.1036067083477974
1083,BT Group,BT finance director Tony Chanmugam to step down,-0.17,-0.10086429864168167
1084,AstraZeneca,AstraZeneca to cut costs but stays silent on M&A talk,0.192,0.34818312525749207
1085,Berkshire Hathaway Inc.,"Buffett's Berkshire builds Deere stake, dumps Exxon",0.031,0.9938992857933044
1086,Barclays,Barclays Not Convinced by Gains in South African Stocks: Chart,-0.2,0.8532049655914307
1087,BP,5 Years After BP Spill: What's Changed in Offshore Drilling,-0.468,-0.32686305046081543
1088,AstraZeneca,AstraZeneca Explores Potential Deal With Acerta for Cancer Drug,0.372,0.8587132692337036
1089,Alibaba,Tesco sells half of stake in ecommerce site Lazada to Alibaba for Â£90m,0.3,0.9281013011932373
1090,Lloyds Banking Group PLC,"UK sells more of Lloyds bank stake, 12.5 billion pounds raised so far",-0.263,0.8804275393486023
1091,Hargreaves Lansdown,Hargreaves Lansdown share price falls as costs mount - although pensions ...,-0.514,-0.05699887499213219
1092,Meggitt,Meggitt agrees to buy US aerospace component firm for $340 million,0.216,0.7803757786750793
1093,CRH,TRLPC - CRH backs Lafarge Holcim asset buy with 6.5 bln euro bridge loan,0.333,0.9993821978569031
1094,Bloomberg,Bloomberg buys Barclays' benchmarking business,0.275,0.9267173409461975
1095,Deutsche Bank,"Barclays, Deutsche Bank Fight to Lift Profit Just Got Harder",-0.232,0.7627130746841431
1096,Royal Bank of Scotland Group plc,Royal Bank of Scotland chair hints Brexit turmoil will delay government sale,-0.358,0.1697693169116974
1097,Sainsbury's,"Sainsbury's, Asda, Tesco and Morrisons will all cut petrol prices as oil falls ...",-0.259,-0.27339667081832886
1098,Berkshire Hathaway Inc.,UPDATE 1-Berkshire applies to boost Wells Fargo stake above 10 pct,0.391,0.9437844753265381
1099,Baxalta,Shire Sees Baxalta Deal Closing as Expected After New Rules,0.274,0.9824312329292297
1100,AstraZeneca,AstraZeneca heart drug boosted by major clinical trial success,0.572,0.9356002807617188
1101,Baxalta,Shire share price under pressure after $32bn Baxalta deal,-0.198,0.4975481331348419
1102,Aviva plc,UK WINNERS & LOSERS: Aviva And Friends Life Lead FTSE 100 Gainers,0.502,0.9180032014846802
1103,Glencore,CompaniesGlencore's annual results beat forecasts,0.792,0.8520022034645081
1104,Berkshire Hathaway Inc.,Warren Buffett's Berkshire Hathaway quarterly profit jumps almost one third,0.667,0.9995592832565308
1105,Pfizer,Pfizer to cut 120 jobs with closure of Cambridge R&D centre,-0.456,0.3888217508792877
1106,Sainsbury's,Sainsbury's says to outperform rivals in tough market,0.536,0.35881394147872925
1107,Centrica PLC,Centrica share price: British Gas under fire despite 5% price cut,-0.337,-0.32348957657814026
1108,Sensex,RBI surprises Street; Sensex pares gains after hitting mount 30k,-0.216,0.6647825241088867
1109,Barclays,"London open: Taylor Wimpey and Ashtead drive markets higher, Barclays falls",-0.657,0.9997140169143677
1110,EasyJet,easyJet leads Britain's FTSE lower as global bond rout resumes,-0.495,0.07969227433204651
1111,SABMiller,AB InBev to Sell SABMiller Stake in China's Snow Beer,-0.045,0.836966335773468
1112,London Stock Exchange Group,Merkel's Government Said to Support Deutsche Boerse-LSE Merger,0.358,0.6527485847473145
1113,Tesco PLC,Tesco share price closes higher as two more directors leave grocer,0.354,0.9435369968414307
1114,Lazada,Tesco sells half of stake in ecommerce site Lazada to Alibaba for Â£90m,-0.038,0.9281013011932373
1115,Barclays,UPDATE 5-Barclays Chairman McFarlane axes CEO to speed up strategic change,-0.229,0.8218980431556702
1116,Berkshire Hathaway Inc.,"Berkshire Bought Apple Stake at $99.49 a Share, Filing Shows",0.057,0.7906146049499512
1117,Sainsbury's,Sainsbury CFO Rogers to Replace Home Retail CEO Walden,0.0,0.9739415049552917
1118,Lloyds Banking Group PLC,UPDATE 1-Lloyds to cut 945 jobs as part of 3-year restructuring plan,-0.266,0.4656529128551483
1119,Glencore,Copper Prices up on Glencore Cuts to Zinc Supply,0.541,0.20804092288017273
1120,WPP,WPP's Sir Martin Sorrell is highest-paid FTSE 100 chief executive,0.109,0.5073153376579285
1121,Meggitt,Meggitt plc Crashes 20% On Profit Warning: Is It Now A Buy?,-0.775,0.9983149766921997
1122,Lloyds Banking Group PLC,UK government cuts stake in Lloyds to below 11 pct,-0.596,-0.34832435846328735
1123,EasyJet,Passengers rise at EasyJet and Aer Lingus,0.329,0.8434318900108337
1124,British Airways,"Sharm el-Sheikh travel disruption: British Airways, EasyJet, Thomson and ...",-0.6,0.6400597095489502
1125,Berkshire Hathaway Inc.,"US STOCKS-Wall St rises on Berkshire deal, China stimulus hopes",0.412,0.9965758323669434
1126,Prudential Financial,Prudential Financial quarterly profit rises 64 pct,0.95,0.8010998368263245
1127,Huawei,US Seeks Huawei Records on Dealings With Sanctioned Nations,-0.388,0.5143724679946899
1128,Centrica PLC,Centrica urges policy overhaul as it warns of 'looming gap' in UK energy supplies,-0.172,0.3509198725223541
1129,AstraZeneca,UPDATE 1-AstraZeneca potassium drug delayed by manufacturing snag,-0.284,0.800629734992981
1130,London Stock Exchange Group,Activist Fund TCI Backs German Takeover of London Stock Exchange,0.349,0.6194966435432434
1131,Royal Dutch Shell,"Oil majors like Royal Dutch Shell, Chevron, BP fail to find reserves to counter ...",-0.402,0.13260065019130707
1132,Barclays,Four ex-Barclays bankers sentenced for roles in Libor rate-rigging scandal,-0.539,-0.11373977363109589
